estimation_method,fit_method,est_errors,row,col,time_impute,time_fit,size
usvt,lbo,0.12668540175476176,114,20,1.0789500504896583e-06,0,128
usvt,lbo,0.11658115839350905,32,11,1.0789500504896583e-06,0,128
usvt,lbo,0.09838461635966941,16,122,1.0789500504896583e-06,0,128
usvt,lbo,0.09079454487172436,79,125,1.0789500504896583e-06,0,128
usvt,lbo,0.004264406697020523,32,71,1.0789500504896583e-06,0,128
usvt,lbo,0.05505175710209648,33,98,1.0789500504896583e-06,0,128
usvt,lbo,0.09269757984100986,46,56,1.0789500504896583e-06,0,128
usvt,lbo,0.16420682581730428,2,114,1.0789500504896583e-06,0,128
usvt,lbo,0.02840769889580734,119,85,1.0789500504896583e-06,0,128
usvt,lbo,0.07851375611242954,50,117,1.0789500504896583e-06,0,128
usvt,lbo,0.08878633461951022,126,72,1.0789500504896583e-06,0,128
usvt,lbo,0.1411512451151363,64,84,1.0789500504896583e-06,0,128
usvt,lbo,0.14628800037531003,38,83,1.0789500504896583e-06,0,128
usvt,lbo,0.13692692478674826,23,41,1.0789500504896583e-06,0,128
usvt,lbo,0.1339106492195794,37,9,1.0789500504896583e-06,0,128
usvt,lbo,0.18529372644299238,108,48,1.0789500504896583e-06,0,128
usvt,lbo,0.25634164913629676,8,3,1.0789500504896583e-06,0,128
usvt,lbo,0.19276561296322592,34,98,1.0789500504896583e-06,0,128
usvt,lbo,0.05016484334433882,93,63,1.0789500504896583e-06,0,128
usvt,lbo,0.17492542322727464,31,90,1.0789500504896583e-06,0,128
usvt,lbo,0.40593867331381034,62,61,1.0789500504896583e-06,0,128
usvt,lbo,0.037491511201123366,99,58,1.0789500504896583e-06,0,128
usvt,lbo,0.2243275611240145,90,47,1.0789500504896583e-06,0,128
usvt,lbo,0.3266796035362166,19,17,1.0789500504896583e-06,0,128
usvt,lbo,0.19439106904211195,12,22,1.0789500504896583e-06,0,128
usvt,lbo,0.0048622207081202296,35,41,1.0789500504896583e-06,0,128
usvt,lbo,0.07366170991812487,6,71,1.0789500504896583e-06,0,128
usvt,lbo,0.010609471783158152,49,94,1.0789500504896583e-06,0,128
usvt,lbo,0.15769050195165196,48,105,1.0789500504896583e-06,0,128
usvt,lbo,0.32071318997648285,95,85,1.0789500504896583e-06,0,128
usvt,lbo,0.14635429837992256,48,59,1.0789500504896583e-06,0,128
usvt,lbo,0.2838682095803461,126,121,1.0789500504896583e-06,0,128
usvt,lbo,0.011990167839741273,90,96,1.0789500504896583e-06,0,128
usvt,lbo,0.3309463403862625,4,9,1.0789500504896583e-06,0,128
usvt,lbo,0.04700802539899773,123,105,1.0789500504896583e-06,0,128
usvt,lbo,0.2674561226726338,83,32,1.0789500504896583e-06,0,128
usvt,lbo,0.3332045801517495,27,98,1.0789500504896583e-06,0,128
usvt,lbo,0.027963455900063695,91,122,1.0789500504896583e-06,0,128
usvt,lbo,0.2119643175992655,112,58,1.0789500504896583e-06,0,128
usvt,lbo,0.048865871510361876,77,94,1.0789500504896583e-06,0,128
usvt,lbo,0.048089546702941965,67,10,1.0789500504896583e-06,0,128
usvt,lbo,0.046157506412212695,50,108,1.0789500504896583e-06,0,128
usvt,lbo,0.1722178734589865,86,124,1.0789500504896583e-06,0,128
usvt,lbo,0.07189807944996554,12,115,1.0789500504896583e-06,0,128
usvt,lbo,0.07826636493760059,86,34,1.0789500504896583e-06,0,128
usvt,lbo,0.21998392315211845,74,1,1.0789500504896583e-06,0,128
usvt,lbo,0.1375859186867888,120,91,1.0789500504896583e-06,0,128
usvt,lbo,0.022071142148993132,44,95,1.0789500504896583e-06,0,128
usvt,lbo,0.17299725203820493,76,23,1.0789500504896583e-06,0,128
usvt,lbo,0.16746643660746338,106,24,1.0789500504896583e-06,0,128
usvt,lbo,0.04938087577154423,124,109,1.0789500504896583e-06,0,128
usvt,lbo,0.2545032965753611,61,73,1.0789500504896583e-06,0,128
usvt,lbo,0.10325254477631463,88,40,1.0789500504896583e-06,0,128
usvt,lbo,0.012415970166838708,86,74,1.0789500504896583e-06,0,128
usvt,lbo,0.06530868793501593,69,89,1.0789500504896583e-06,0,128
usvt,lbo,0.08069275945667533,56,16,1.0789500504896583e-06,0,128
usvt,lbo,0.1999228393332816,67,110,1.0789500504896583e-06,0,128
usvt,lbo,0.1211414944533479,29,26,1.0789500504896583e-06,0,128
usvt,lbo,0.11270563433233242,55,73,1.0789500504896583e-06,0,128
usvt,lbo,0.25873677664625655,45,34,1.0789500504896583e-06,0,128
usvt,lbo,0.04100467119060039,27,105,1.0789500504896583e-06,0,128
usvt,lbo,0.07365604579270847,116,127,1.0789500504896583e-06,0,128
usvt,lbo,0.25589240740673114,25,9,1.0789500504896583e-06,0,128
usvt,lbo,0.20992412097031546,107,61,1.0789500504896583e-06,0,128
usvt,lbo,0.02184866968126853,52,16,1.0789500504896583e-06,0,128
usvt,lbo,0.014156807813494612,30,119,1.0789500504896583e-06,0,128
usvt,lbo,0.0645791968547452,32,100,1.0789500504896583e-06,0,128
usvt,lbo,0.1964259928795957,102,69,1.0789500504896583e-06,0,128
usvt,lbo,0.02467703534573642,0,104,1.0789500504896583e-06,0,128
usvt,lbo,0.1187501495417703,106,82,1.0789500504896583e-06,0,128
usvt,lbo,0.17971685128589138,40,58,1.0789500504896583e-06,0,128
usvt,lbo,0.03169763079531107,101,100,1.0789500504896583e-06,0,128
usvt,lbo,0.3441344091216904,92,113,1.0789500504896583e-06,0,128
usvt,lbo,0.023376518773579533,5,36,1.0789500504896583e-06,0,128
usvt,lbo,0.041012229911128836,49,52,1.0789500504896583e-06,0,128
usvt,lbo,0.02749356778144229,104,20,1.0789500504896583e-06,0,128
usvt,lbo,0.0769293700572608,26,25,1.0789500504896583e-06,0,128
usvt,lbo,0.10519232889686927,106,33,1.0789500504896583e-06,0,128
usvt,lbo,0.14804885589901942,59,101,1.0789500504896583e-06,0,128
usvt,lbo,0.07935012887497359,51,64,1.0789500504896583e-06,0,128
usvt,lbo,0.04208989866101846,21,75,1.0789500504896583e-06,0,128
usvt,lbo,0.2107783724003589,58,10,1.0789500504896583e-06,0,128
usvt,lbo,0.20777946615860723,40,65,1.0789500504896583e-06,0,128
usvt,lbo,0.017575926970140977,11,72,1.0789500504896583e-06,0,128
usvt,lbo,0.10323493608524581,73,16,1.0789500504896583e-06,0,128
usvt,lbo,0.00027091865725017983,85,3,1.0789500504896583e-06,0,128
usvt,lbo,0.09977025211339541,10,101,1.0789500504896583e-06,0,128
usvt,lbo,0.10806242763409216,96,25,1.0789500504896583e-06,0,128
usvt,lbo,0.016464475870639643,37,86,1.0789500504896583e-06,0,128
usvt,lbo,0.18697741234455348,2,112,1.0789500504896583e-06,0,128
usvt,lbo,0.011610956048924474,73,60,1.0789500504896583e-06,0,128
usvt,lbo,0.018837081910575607,44,104,1.0789500504896583e-06,0,128
usvt,lbo,0.06827720806138748,39,114,1.0789500504896583e-06,0,128
usvt,lbo,0.24043446487559528,30,61,1.0789500504896583e-06,0,128
usvt,lbo,0.06240236141925832,70,89,1.0789500504896583e-06,0,128
usvt,lbo,0.07067678808298956,121,27,1.0789500504896583e-06,0,128
usvt,lbo,0.10295160274905327,1,6,1.0789500504896583e-06,0,128
usvt,lbo,0.1730647098394544,102,90,1.0789500504896583e-06,0,128
usvt,lbo,0.05352032370730535,96,62,1.0789500504896583e-06,0,128
usvt,lbo,0.1904641090114303,25,92,1.0789500504896583e-06,0,128
usvt,lbo,0.018731125451311628,98,37,1.0789500504896583e-06,0,128
usvt,lbo,0.14685360600943342,56,124,1.0789500504896583e-06,0,128
usvt,lbo,0.27749576196089765,39,121,1.0789500504896583e-06,0,128
usvt,lbo,0.1506764572529086,106,91,1.0789500504896583e-06,0,128
usvt,lbo,0.008667112540411328,30,65,1.0789500504896583e-06,0,128
usvt,lbo,0.09997833991689714,126,63,1.0789500504896583e-06,0,128
usvt,lbo,0.10250208247598953,98,76,1.0789500504896583e-06,0,128
usvt,lbo,0.20743033068377717,111,6,1.0789500504896583e-06,0,128
usvt,lbo,0.032574844046749346,26,14,1.0789500504896583e-06,0,128
usvt,lbo,0.17181653515513004,30,71,1.0789500504896583e-06,0,128
usvt,lbo,0.11773783966738816,127,106,1.0789500504896583e-06,0,128
usvt,lbo,0.017972912155109648,99,40,1.0789500504896583e-06,0,128
usvt,lbo,0.018713382433502734,45,91,1.0789500504896583e-06,0,128
usvt,lbo,0.25278649076223253,71,29,1.0789500504896583e-06,0,128
usvt,lbo,0.049851417973890075,61,102,1.0789500504896583e-06,0,128
usvt,lbo,0.1522644704137235,46,0,1.0789500504896583e-06,0,128
usvt,lbo,0.0548236102485915,96,94,1.0789500504896583e-06,0,128
usvt,lbo,0.05537665209463985,119,8,1.0789500504896583e-06,0,128
usvt,lbo,0.10082404953649118,47,99,1.0789500504896583e-06,0,128
usvt,lbo,0.0033625814483821508,15,121,1.0789500504896583e-06,0,128
usvt,lbo,0.12216210479991305,114,109,1.0789500504896583e-06,0,128
usvt,lbo,0.1743480836810273,98,118,1.0789500504896583e-06,0,128
usvt,lbo,0.045919548015945895,10,60,1.0789500504896583e-06,0,128
usvt,lbo,0.02695244408631578,22,61,1.0789500504896583e-06,0,128
usvt,lbo,0.002289803773104686,37,8,1.0789500504896583e-06,0,128
usvt,lbo,0.2679924279982449,80,23,1.0789500504896583e-06,0,128
usvt,lbo,0.008198975779666839,124,80,1.0789500504896583e-06,0,128
usvt,lbo,0.013626308990303702,115,41,1.0789500504896583e-06,0,128
usvt,lbo,0.17204705445611815,117,69,1.0789500504896583e-06,0,128
usvt,lbo,0.13490926926204716,3,54,1.0789500504896583e-06,0,128
usvt,lbo,0.16027237244289008,56,11,1.0789500504896583e-06,0,128
usvt,lbo,0.15243848773604537,70,59,1.0789500504896583e-06,0,128
usvt,lbo,0.1600264352631313,40,42,1.0789500504896583e-06,0,128
usvt,lbo,0.04077229630955343,53,89,1.0789500504896583e-06,0,128
usvt,lbo,0.06510433186519406,72,62,1.0789500504896583e-06,0,128
usvt,lbo,0.048511592965993146,29,67,1.0789500504896583e-06,0,128
usvt,lbo,0.07055447899946506,123,3,1.0789500504896583e-06,0,128
usvt,lbo,0.10358740413320407,44,93,1.0789500504896583e-06,0,128
usvt,lbo,0.0418059960072211,108,29,1.0789500504896583e-06,0,128
usvt,lbo,0.3320281453729946,4,80,1.0789500504896583e-06,0,128
usvt,lbo,0.11701261742312692,17,63,1.0789500504896583e-06,0,128
usvt,lbo,0.008073558678726299,108,125,1.0789500504896583e-06,0,128
usvt,lbo,0.016996556480659522,13,124,1.0789500504896583e-06,0,128
usvt,lbo,0.25910941987058633,39,76,1.0789500504896583e-06,0,128
usvt,lbo,0.03275819896812143,75,108,1.0789500504896583e-06,0,128
usvt,lbo,0.34371362044851833,122,125,1.0789500504896583e-06,0,128
usvt,lbo,0.20732697640984663,8,97,1.0789500504896583e-06,0,128
usvt,lbo,0.02448104022930741,21,89,1.0789500504896583e-06,0,128
usvt,lbo,0.021956924270548767,2,125,1.0789500504896583e-06,0,128
usvt,lbo,0.11817103042054608,111,111,1.0789500504896583e-06,0,128
usvt,lbo,0.022399078331756292,79,100,1.0789500504896583e-06,0,128
usvt,lbo,0.12324384725757226,55,49,1.0789500504896583e-06,0,128
usvt,lbo,0.07626617693842398,59,25,1.0789500504896583e-06,0,128
usvt,lbo,0.029814190728353424,40,38,1.0789500504896583e-06,0,128
usvt,lbo,0.0711367522104892,74,72,1.0789500504896583e-06,0,128
usvt,lbo,0.201385240631982,86,68,1.0789500504896583e-06,0,128
usvt,lbo,0.031031549320242824,102,63,1.0789500504896583e-06,0,128
usvt,lbo,0.05553440909063657,28,58,1.0789500504896583e-06,0,128
usvt,lbo,0.24791289063745087,27,2,1.0789500504896583e-06,0,128
usvt,lbo,0.350044570533969,86,69,1.0789500504896583e-06,0,128
usvt,lbo,0.09592401404988601,85,23,1.0789500504896583e-06,0,128
usvt,lbo,0.03575294722895847,65,49,1.0789500504896583e-06,0,128
usvt,lbo,0.10381406509790181,71,70,1.0789500504896583e-06,0,128
usvt,lbo,0.030886110598069033,124,127,1.0789500504896583e-06,0,128
usvt,lbo,0.0773476929108406,17,28,1.0789500504896583e-06,0,128
usvt,lbo,0.31556762614379485,45,23,1.0789500504896583e-06,0,128
usvt,lbo,0.05754470157428786,66,104,1.0789500504896583e-06,0,128
usvt,lbo,0.26510637064397774,59,40,1.0789500504896583e-06,0,128
usvt,lbo,0.07065490702298066,44,28,1.0789500504896583e-06,0,128
usvt,lbo,0.11020100476670219,108,38,1.0789500504896583e-06,0,128
usvt,lbo,0.02513874673483548,126,87,1.0789500504896583e-06,0,128
usvt,lbo,0.09871615096208608,115,119,1.0789500504896583e-06,0,128
usvt,lbo,0.085668862870123,117,100,1.0789500504896583e-06,0,128
usvt,lbo,0.13833404121406706,124,95,1.0789500504896583e-06,0,128
usvt,lbo,0.05625931755524356,35,57,1.0789500504896583e-06,0,128
usvt,lbo,0.12442786137447526,18,14,1.0789500504896583e-06,0,128
usvt,lbo,0.03944784073296369,95,95,1.0789500504896583e-06,0,128
usvt,lbo,0.06318629657410024,52,4,1.0789500504896583e-06,0,128
usvt,lbo,0.007153172944731363,82,114,1.0789500504896583e-06,0,128
usvt,lbo,0.040318226361658924,4,63,1.0789500504896583e-06,0,128
usvt,lbo,0.012738470083279498,25,127,1.0789500504896583e-06,0,128
usvt,lbo,0.2545177307912162,41,116,1.0789500504896583e-06,0,128
usvt,lbo,0.05897441543246239,88,44,1.0789500504896583e-06,0,128
usvt,lbo,0.08172976520084514,90,124,1.0789500504896583e-06,0,128
usvt,lbo,0.23757161480329228,20,8,1.0789500504896583e-06,0,128
usvt,lbo,0.15856496979927742,106,42,1.0789500504896583e-06,0,128
usvt,lbo,0.26904649647294165,98,98,1.0789500504896583e-06,0,128
usvt,lbo,0.005795799582760334,121,99,1.0789500504896583e-06,0,128
usvt,lbo,0.0667851015752211,85,7,1.0789500504896583e-06,0,128
usvt,lbo,0.019811087814339136,11,15,1.0789500504896583e-06,0,128
usvt,lbo,0.1535581616484967,13,9,1.0789500504896583e-06,0,128
usvt,lbo,0.22126968870171512,25,2,1.0789500504896583e-06,0,128
usvt,lbo,0.11636572182711827,49,40,1.0789500504896583e-06,0,128
usvt,lbo,0.16854909069587007,87,12,1.0789500504896583e-06,0,128
usvt,lbo,0.09801366888562317,101,111,1.0789500504896583e-06,0,128
usvt,lbo,0.09218395925130672,33,31,1.0789500504896583e-06,0,128
usvt,lbo,0.10708345199459804,20,28,1.0789500504896583e-06,0,128
usvt,lbo,0.14141469363031095,72,97,1.0789500504896583e-06,0,128
usvt,lbo,0.0518616212184308,5,15,1.0789500504896583e-06,0,128
usvt,lbo,0.22406816333659846,106,53,1.0789500504896583e-06,0,128
usvt,lbo,0.011947210222246346,48,33,1.0789500504896583e-06,0,128
usvt,lbo,0.08618012191342056,63,105,1.0789500504896583e-06,0,128
usvt,lbo,0.11983131988312444,64,91,1.0789500504896583e-06,0,128
usvt,lbo,0.10204352953671705,13,65,1.0789500504896583e-06,0,128
usvt,lbo,0.026426170912369366,21,127,1.0789500504896583e-06,0,128
usvt,lbo,0.11076323837684503,76,0,1.0789500504896583e-06,0,128
usvt,lbo,0.31589167776286,96,72,1.0789500504896583e-06,0,128
usvt,lbo,0.07511076362573119,5,92,1.0789500504896583e-06,0,128
usvt,lbo,0.034653723190837996,118,25,1.0789500504896583e-06,0,128
usvt,lbo,0.03475862535196101,31,10,1.0789500504896583e-06,0,128
usvt,lbo,0.1984002297261794,45,48,1.0789500504896583e-06,0,128
usvt,lbo,0.08373442582844302,49,26,1.0789500504896583e-06,0,128
usvt,lbo,0.3070538071131391,28,30,1.0789500504896583e-06,0,128
usvt,lbo,0.04869443433107028,113,89,1.0789500504896583e-06,0,128
usvt,lbo,0.250177619367292,68,98,1.0789500504896583e-06,0,128
usvt,lbo,0.09486499501879424,109,30,1.0789500504896583e-06,0,128
usvt,lbo,0.09707681496182716,121,28,1.0789500504896583e-06,0,128
usvt,lbo,0.06879866542440213,61,74,1.0789500504896583e-06,0,128
usvt,lbo,0.047090723400206,18,67,1.0789500504896583e-06,0,128
usvt,lbo,0.06483087011862834,43,117,1.0789500504896583e-06,0,128
usvt,lbo,0.15611827546739862,80,64,1.0789500504896583e-06,0,128
usvt,lbo,0.06301977614579085,72,122,1.0789500504896583e-06,0,128
usvt,lbo,0.03837581514202097,4,124,1.0789500504896583e-06,0,128
usvt,lbo,0.14890611761689018,116,32,1.0789500504896583e-06,0,128
usvt,lbo,0.06568748756544454,22,86,1.0789500504896583e-06,0,128
usvt,lbo,0.06318416393651376,47,52,1.0789500504896583e-06,0,128
usvt,lbo,0.1868927355107692,56,96,1.0789500504896583e-06,0,128
usvt,lbo,0.03636615192003233,72,96,1.0789500504896583e-06,0,128
usvt,lbo,0.33952581466986015,61,49,1.0789500504896583e-06,0,128
usvt,lbo,0.0644685123215403,120,82,1.0789500504896583e-06,0,128
usvt,lbo,0.114901994487944,31,65,1.0789500504896583e-06,0,128
usvt,lbo,0.10499954744373269,110,22,1.0789500504896583e-06,0,128
usvt,lbo,0.02279290812413247,24,98,1.0789500504896583e-06,0,128
usvt,lbo,0.10290311729617847,42,41,1.0789500504896583e-06,0,128
usvt,lbo,0.11578369863097945,114,64,1.0789500504896583e-06,0,128
usvt,lbo,0.10297845992583503,64,45,1.0789500504896583e-06,0,128
usvt,lbo,0.17987608326517626,5,99,1.0789500504896583e-06,0,128
usvt,lbo,0.2021470932737541,102,120,1.0789500504896583e-06,0,128
usvt,lbo,0.040206810364846884,52,55,1.0789500504896583e-06,0,128
usvt,lbo,0.0937249794328271,77,92,1.0789500504896583e-06,0,128
usvt,lbo,0.021751112938740755,56,29,1.0789500504896583e-06,0,128
usvt,lbo,0.08350689964671265,125,28,1.0789500504896583e-06,0,128
usvt,lbo,0.2205733753712084,58,42,1.0789500504896583e-06,0,128
usvt,lbo,0.2481156346546714,33,92,1.0789500504896583e-06,0,128
usvt,lbo,0.2241866524203231,28,27,1.0789500504896583e-06,0,128
usvt,lbo,0.08620447641774111,26,29,1.0789500504896583e-06,0,128
usvt,lbo,0.17251711326574778,109,54,1.0789500504896583e-06,0,128
usvt,lbo,0.19037285535009796,98,95,1.0789500504896583e-06,0,128
usvt,lbo,0.16982188816355157,85,71,1.0789500504896583e-06,0,128
usvt,lbo,0.05014111236938868,15,118,1.0789500504896583e-06,0,128
usvt,lbo,0.11960065518420378,9,93,1.0789500504896583e-06,0,128
usvt,lbo,0.14753148689545195,92,20,1.0789500504896583e-06,0,128
usvt,lbo,0.05339968216745522,105,84,1.0789500504896583e-06,0,128
usvt,lbo,0.07551356195175755,0,114,1.0789500504896583e-06,0,128
usvt,lbo,0.1282827701185153,53,10,1.0789500504896583e-06,0,128
usvt,lbo,0.11332347218240196,6,101,1.0789500504896583e-06,0,128
usvt,lbo,0.11358278868001123,18,13,1.0789500504896583e-06,0,128
usvt,lbo,0.20880687121114705,90,36,1.0789500504896583e-06,0,128
usvt,lbo,0.009885264294672732,113,87,1.0789500504896583e-06,0,128
usvt,lbo,0.13018941810924609,104,12,1.0789500504896583e-06,0,128
usvt,lbo,0.07233121707707416,104,78,1.0789500504896583e-06,0,128
usvt,lbo,0.0112485380026019,15,6,1.0789500504896583e-06,0,128
usvt,lbo,0.007342160184418429,86,111,1.0789500504896583e-06,0,128
usvt,lbo,0.10742788414584634,78,115,1.0789500504896583e-06,0,128
usvt,lbo,0.13586558391369524,76,19,1.0789500504896583e-06,0,128
usvt,lbo,0.06610427531708626,45,13,1.0789500504896583e-06,0,128
usvt,lbo,0.1613153793453505,76,22,1.0789500504896583e-06,0,128
usvt,lbo,0.10892090175477732,100,19,1.0789500504896583e-06,0,128
usvt,lbo,0.16594873993065992,105,85,1.0789500504896583e-06,0,128
usvt,lbo,0.03619234050560325,14,106,1.0789500504896583e-06,0,128
usvt,lbo,0.009287947208559605,109,104,1.0789500504896583e-06,0,128
usvt,lbo,0.0061125412128662186,127,104,1.0789500504896583e-06,0,128
usvt,lbo,0.20164576581026974,45,50,1.0789500504896583e-06,0,128
usvt,lbo,0.15244977618804037,47,72,1.0789500504896583e-06,0,128
usvt,lbo,0.07802587440490033,112,27,1.0789500504896583e-06,0,128
usvt,lbo,0.11959573691695628,93,21,1.0789500504896583e-06,0,128
usvt,lbo,0.1440008732499149,110,115,1.0789500504896583e-06,0,128
usvt,lbo,0.26608415501428084,119,123,1.0789500504896583e-06,0,128
usvt,lbo,0.10158674311906224,39,7,1.0789500504896583e-06,0,128
usvt,lbo,0.13544957256684298,30,112,1.0789500504896583e-06,0,128
usvt,lbo,0.14410302467878744,2,42,1.0789500504896583e-06,0,128
usvt,lbo,0.23669698541376663,5,0,1.0789500504896583e-06,0,128
usvt,lbo,0.21788544707028293,32,14,1.0789500504896583e-06,0,128
usvt,lbo,0.08290870472558529,96,10,1.0789500504896583e-06,0,128
usvt,lbo,0.08636010581271676,119,88,1.0789500504896583e-06,0,128
usvt,lbo,0.1813768867203307,77,3,1.0789500504896583e-06,0,128
usvt,lbo,0.2248258464071221,75,71,1.0789500504896583e-06,0,128
usvt,lbo,0.1667467047751321,87,23,1.0789500504896583e-06,0,128
usvt,lbo,0.014243625750661723,30,45,1.0789500504896583e-06,0,128
usvt,lbo,0.0669923621422475,65,72,1.0789500504896583e-06,0,128
usvt,lbo,0.0413223168343589,41,49,1.0789500504896583e-06,0,128
usvt,lbo,0.3640737805227472,116,62,1.0789500504896583e-06,0,128
usvt,lbo,0.13104988251382585,44,2,1.0789500504896583e-06,0,128
usvt,lbo,0.16813235945321586,123,17,1.0789500504896583e-06,0,128
usvt,lbo,0.26770308759748923,62,1,1.0789500504896583e-06,0,128
usvt,lbo,0.04972571790219872,81,42,1.0789500504896583e-06,0,128
usvt,lbo,0.1517210232571943,8,12,1.0789500504896583e-06,0,128
usvt,lbo,0.06289310058686973,85,38,1.0789500504896583e-06,0,128
usvt,lbo,0.041097831228962316,36,78,1.0789500504896583e-06,0,128
usvt,lbo,0.3039110187057008,6,43,1.0789500504896583e-06,0,128
usvt,lbo,0.18080133488616223,83,15,1.0789500504896583e-06,0,128
usvt,lbo,0.31016010673516614,89,75,1.0789500504896583e-06,0,128
usvt,lbo,0.1751738868592503,39,15,1.0789500504896583e-06,0,128
usvt,lbo,0.1547621836328698,9,103,1.0789500504896583e-06,0,128
usvt,lbo,0.11415697822014992,65,23,1.0789500504896583e-06,0,128
usvt,lbo,0.19030748300547323,17,61,1.0789500504896583e-06,0,128
usvt,lbo,0.07519785293791353,4,45,1.0789500504896583e-06,0,128
usvt,lbo,0.009285066666705043,25,47,1.0789500504896583e-06,0,128
usvt,lbo,0.11138400137277238,102,116,1.0789500504896583e-06,0,128
usvt,lbo,0.465682141787154,54,119,1.0789500504896583e-06,0,128
usvt,lbo,0.17050883862143323,88,14,1.0789500504896583e-06,0,128
usvt,lbo,0.030185780103806605,57,32,1.0789500504896583e-06,0,128
usvt,lbo,0.04573104033859587,19,11,1.0789500504896583e-06,0,128
usvt,lbo,0.021191171348268534,44,114,1.0789500504896583e-06,0,128
usvt,lbo,0.1373305830990874,18,4,1.0789500504896583e-06,0,128
usvt,lbo,0.1883481908267548,95,99,1.0789500504896583e-06,0,128
usvt,lbo,0.02127657126963129,9,102,1.0789500504896583e-06,0,128
usvt,lbo,0.05357766355689987,60,21,1.0789500504896583e-06,0,128
usvt,lbo,0.02787986878562486,74,82,1.0789500504896583e-06,0,128
usvt,lbo,0.04911376566316198,83,100,1.0789500504896583e-06,0,128
usvt,lbo,0.04243157095473231,71,30,1.0789500504896583e-06,0,128
usvt,lbo,0.2534879107625264,66,110,1.0789500504896583e-06,0,128
usvt,lbo,0.23463556755028964,111,83,1.0789500504896583e-06,0,128
usvt,lbo,0.1499520349407316,78,59,1.0789500504896583e-06,0,128
usvt,lbo,0.13997282043079548,11,73,1.0789500504896583e-06,0,128
usvt,lbo,0.16465538690655873,96,91,1.0789500504896583e-06,0,128
usvt,lbo,0.003342309984228811,46,123,1.0789500504896583e-06,0,128
usvt,lbo,0.1348431354872734,102,13,1.0789500504896583e-06,0,128
usvt,lbo,0.10755580583202443,63,82,1.0789500504896583e-06,0,128
usvt,lbo,0.3890210078695541,78,126,1.0789500504896583e-06,0,128
usvt,lbo,0.02133225312697634,46,107,1.0789500504896583e-06,0,128
usvt,lbo,0.06872761678926773,87,116,1.0789500504896583e-06,0,128
usvt,lbo,0.19456361418958515,45,2,1.0789500504896583e-06,0,128
usvt,lbo,0.2596140257396006,110,103,1.0789500504896583e-06,0,128
usvt,lbo,0.05963089219535553,52,33,1.0789500504896583e-06,0,128
usvt,lbo,0.08911432846107056,101,107,1.0789500504896583e-06,0,128
usvt,lbo,0.31177719842743673,86,71,1.0789500504896583e-06,0,128
usvt,lbo,0.2759772431253846,68,47,1.0789500504896583e-06,0,128
usvt,lbo,0.40235779366368857,34,92,1.0789500504896583e-06,0,128
usvt,lbo,0.021441541187829462,100,58,1.0789500504896583e-06,0,128
usvt,lbo,0.07834943389622645,107,65,1.0789500504896583e-06,0,128
usvt,lbo,0.38291981517867046,89,114,1.0789500504896583e-06,0,128
usvt,lbo,0.13817046533222066,106,83,1.0789500504896583e-06,0,128
usvt,lbo,0.1947444392583407,106,60,1.0789500504896583e-06,0,128
usvt,lbo,0.09076841109136684,84,5,1.0789500504896583e-06,0,128
usvt,lbo,0.05804846702734806,0,82,1.0789500504896583e-06,0,128
usvt,lbo,0.0021155031561058517,88,127,1.0789500504896583e-06,0,128
usvt,lbo,0.2356809126307159,53,108,1.0789500504896583e-06,0,128
usvt,lbo,0.063950467409195,71,115,1.0789500504896583e-06,0,128
usvt,lbo,0.3199720630715628,20,12,1.0789500504896583e-06,0,128
usvt,lbo,0.26427079925050423,102,12,1.0789500504896583e-06,0,128
usvt,lbo,0.04395443801046507,27,69,1.0789500504896583e-06,0,128
usvt,lbo,0.05556840039219629,85,35,1.0789500504896583e-06,0,128
usvt,lbo,0.09034856871120682,109,110,1.0789500504896583e-06,0,128
usvt,lbo,0.13914628737643026,61,85,1.0789500504896583e-06,0,128
usvt,lbo,0.04440803525378657,22,115,1.0789500504896583e-06,0,128
usvt,lbo,0.12013047546980016,2,64,1.0789500504896583e-06,0,128
usvt,lbo,0.2232002989869275,120,71,1.0789500504896583e-06,0,128
usvt,lbo,0.18345884287257672,30,55,1.0789500504896583e-06,0,128
usvt,lbo,0.058403510140020376,14,107,1.0789500504896583e-06,0,128
usvt,lbo,0.08350410554899779,126,51,1.0789500504896583e-06,0,128
usvt,lbo,0.13155741854203784,25,111,1.0789500504896583e-06,0,128
usvt,lbo,0.046112040985706745,21,120,1.0789500504896583e-06,0,128
usvt,lbo,0.0005758488906630905,65,91,1.0789500504896583e-06,0,128
usvt,lbo,0.06664606934211664,100,26,1.0789500504896583e-06,0,128
usvt,lbo,0.10645409629485816,95,24,1.0789500504896583e-06,0,128
usvt,lbo,0.10590665121412737,20,27,1.0789500504896583e-06,0,128
usvt,lbo,0.07387392687247668,82,21,1.0789500504896583e-06,0,128
usvt,lbo,0.18370278419307154,29,73,1.0789500504896583e-06,0,128
usvt,lbo,0.1933533391928252,17,17,1.0789500504896583e-06,0,128
usvt,lbo,0.05770154551826627,110,82,1.0789500504896583e-06,0,128
usvt,lbo,0.06005814066181768,66,71,1.0789500504896583e-06,0,128
usvt,lbo,0.14901711072342103,75,63,1.0789500504896583e-06,0,128
usvt,lbo,0.10803109865805349,54,122,1.0789500504896583e-06,0,128
usvt,lbo,0.028952457133143795,47,47,1.0789500504896583e-06,0,128
usvt,lbo,0.10056201023354941,14,117,1.0789500504896583e-06,0,128
usvt,lbo,0.43923137931528705,102,119,1.0789500504896583e-06,0,128
